trial_number,value,state,datetime_start,datetime_complete,duration,param_alpha,param_beta,param_gamma,user_attr_num_completed,user_attr_num_failed,user_attr_avg_completed_makespan,user_attr_avg_computation_time,user_attr_failed_tasks_json
72,2140.18,COMPLETE,2025-05-01T16:51:47.607,2025-05-01T17:15:40.812,1433.205037,4.67583839591311,2.64368923406836,1.17471987469388,3,2,91.7,78.5066674949136,"[{""name"": ""simple15_6subtasks(nd1->dnc3, nd(2, 5))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex5_12subtasks(nd7->dc1, nd(1, 2, 3, 5, 6)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple20_9subtasks(dc2, dnc(1, 2))"", ""status"": ""Failed (Planning/State Error)""}]"
92,3900,PRUNED,2025-05-01T17:13:24.411,2025-05-01T17:16:36.596,192.184313,3.78894277228126,2.7156426490273,2.12388019249521,,,,,[]
93,3900,PRUNED,2025-05-01T17:13:32.007,2025-05-01T17:16:43.188,191.180692,2.7211655967794,0.764419509830394,0.165263757639354,,,,,[]
87,1530.52,COMPLETE,2025-05-01T17:08:26.959,2025-05-01T17:19:55.868,688.908903,4.62003993469522,1.56480422558846,0.0573904382048703,4,1,57.4,26.3203187273815,"[{""name"": ""simple10_6subtasks(dc1, dnc3, nd3)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple18_8subtasks(dc2, dnc2, nd1)"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple6_5subtasks(dnc3, nd(3, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))"", ""status"": ""Failed (Planning/State Error)""}]"
90,1032.4,PRUNED,2025-05-01T17:11:06.488,2025-05-01T17:20:55.669,589.181599,4.33982632546787,1.68037138823472,0.946386352364451,,,,,[]
95,3900,PRUNED,2025-05-01T17:15:41.092,2025-05-01T17:21:13.979,332.886487,2.96928042796966,1.57128767408735,0.949835772839743,,,,,[]
98,3900,PRUNED,2025-05-01T17:19:56.206,2025-05-01T17:22:18.650,142.444148,3.60647103360575,1.25709264166418,0.931186086831035,,,,,[]
100,3900,PRUNED,2025-05-01T17:21:14.262,2025-05-01T17:24:11.065,176.803048,1.81493351584097,0.924740198589238,4.85393445777578,,,,,[]
101,3900,PRUNED,2025-05-01T17:22:18.924,2025-05-01T17:25:28.254,189.329522,2.23450208160537,1.42036982653416,0.14774107265138,,,,,[]
81,2124.82,COMPLETE,2025-05-01T17:01:58.062,2025-05-01T17:28:06.542,1568.479396,2.51718615831202,2.78544340383277,0.5686822727029,3,2,138.3,96.3813690816984,"[{""name"": ""simple19_9subtasks(dc1, nd(1, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple3_5subtasks(dc1 , nd(3, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple16_7subtasks(dc1, dnc(1, 2))"", ""status"": ""Failed (Planning/State Error)""}]"
