number,value,params_alpha,params_beta,params_delta,params_gamma,state,user_attrs_avg_completed_makespan,user_attrs_failed_tasks,user_attrs_num_completed,user_attrs_num_failed,duration
137,10000000000,0.309038151279838,31.1607025720032,10.0439056704415,0.0237768046681621,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.755110
138,10000000000,9.14232394080332,44.9125133632561,9.7204486893098,1.98339077996386,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.103198
139,10000000000,0.0199384662366454,0.241735666145915,14.2636767751071,0.0189428250592012,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.867337
140,10000000000,0.113279663668491,68.7900954925794,6.04017843533677,14.9300552361762,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.600571
141,10000000000,0.028700442675679,0.209495480776868,4.82921642613638,0.0587414323581008,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.691439
142,10000000000,11.8839215588481,59.6270858713798,13.1098535198912,0.682126678598822,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.436105
143,10000000000,0.0117138913130726,0.647221435735846,6.33647784882845,0.0104798729573788,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.510102
144,10000000000,0.772304644016794,0.233962313408014,3.99069453649368,4.86314965487128,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.496534
145,10000000000,1.42519943976962,0.120681859267966,1.64631776592249,0.0254175835413675,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.629218
146,10000000000,1.38441056305448,0.185352408385341,2.99847265836475,0.230552803201268,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.623446
147,10000000000,0.14350880637983,0.352687897113116,2.90590476757496,0.0269974556627064,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.569533
148,10000000000,2.01086586637867,0.404649924282839,0.209719555511048,1.08996386367849,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:02:07.145549
149,10000000000,2.88459783523116,15.12540617354,14.5663715536751,1.43312007366085,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.958563
150,10000000000,0.224867965139818,0.139810437356128,7.2203143829781,0.160104337233401,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.562084
151,10000000000,0.243893604536604,1.76426174457724,4.68353641638931,52.0581324674678,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.856102
152,10000000000,0.156088300334375,1.11304212642985,6.10245825591734,4.71086643856364,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.237071
153,10000000000,0.0507114314510938,0.473295295705712,3.18528033637463,20.0031436595596,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.612535
154,10000000000,0.0161085738918046,0.441868210572706,3.1429930867951,0.0174649562523129,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.472865
155,10000000000,1.76458347789635,0.117374669312652,12.0028203751367,0.143041044840634,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.327966
156,10000000000,1.03824124648024,0.719888157098832,7.11338182010057,21.5253249574431,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.059284
157,10000000000,0.313304692940111,56.6299414933964,13.5477560673199,0.0110098966350683,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.062274
158,10000000000,2.71424890013833,70.7967274329428,5.45688809179198,0.166049686384631,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.817888
159,10000000000,0.0466153901252529,1.04611316548591,5.71165442176166,0.0133388942406496,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.237127
160,10000000000,0.55020577679771,105.123694174364,6.52912875549518,0.0429618272439262,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.977924
161,10000000000,0.254875752297897,141.715947682079,6.45942173458251,1.67646315138101,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.934045
162,10000000000,0.0811013889477764,2.18688972711186,11.9810468589386,0.155752664890557,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.213551
163,10000000000,0.219929065418726,0.710091212996118,12.9413240766967,44.3673766248546,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.586248
164,10000000000,0.0403473828596896,3.20051152874242,11.4668694578739,0.0216470444651492,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.531413
165,10000000000,0.0324109575879846,0.490086427546131,12.3318169883218,0.0135169117797312,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.887599
166,10000000000,0.233606038183525,0.405908672798758,5.07316252130466,19.0405416582435,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.803654
167,10000000000,1.29736580573674,0.554591233167418,7.82331090069205,0.242085327910394,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.201453
168,10000000000,0.271520013265771,30.8405154308189,14.3260034439621,4.8781545665828,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.612581
169,10000000000,0.166532826462848,9.01302848050122,9.54703700789117,0.0193781107083372,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.844491
170,10000000000,0.0252075194721955,0.149078301332652,6.86576777818171,0.0229402685365367,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.374011
171,10000000000,0.0490605874176497,106.983531262181,1.54905580840405,16.6017664838588,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.361920
172,10000000000,0.0779661747780172,32.5974947633187,7.63291419158504,0.394697808773518,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.200670
173,10000000000,0.0137708976828399,124.837587545051,2.95377639074031,12.1653993462547,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.387184
174,10000000000,4.2198745037401,0.88494616440549,3.91775876130713,0.0176152503653576,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.158595
175,10000000000,0.0435677718924014,120.223801682981,1.50293231743548,1.11749454892526,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.607675
176,10000000000,0.0105360640745389,98.91891885167,4.43483421808317,4.02964018804721,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.090951
177,10000000000,0.0686159680119762,5.89204959435781,13.4404447688244,0.0143532060718122,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.444101
178,10000000000,0.101179366195085,0.164625443580157,5.68762695150652,1.42145624859219,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.547296
179,10000000000,0.108026399755273,129.219847107706,9.25659622683339,17.6668557547822,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:05.562927
180,10000000000,14.5384826255504,25.9102301091066,12.3207591646485,61.0072561653062,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.161704
181,10000000000,0.0533751398706359,3.90385393990147,9.6292811533505,8.61116856094294,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.992446
182,10000000000,0.0113715945634024,27.5559642412102,9.29451883919595,1.10807408211765,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:05.724454
183,10000000000,0.159418769770519,7.32787852450366,4.32428838405958,0.367550602323365,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.248583
184,10000000000,0.0189887570097286,32.1341274084702,10.4472359184861,7.40341993307908,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:05.870620
185,10000000000,0.0341938508330038,17.854511784328,2.70973342733571,4.89746762261161,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.159032
186,10000000000,0.0196299437438406,62.2952982654009,6.82852441157581,0.0678041143043892,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.417844
187,10000000000,0.0137612945294847,91.8098591999712,9.86130790407863,2.3335226245469,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.585344
188,10000000000,3.96404491055761,146.267841982667,12.3476815373268,1.18194492767052,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.667236
189,10000000000,0.413317907225679,0.831607444013135,10.8267927598385,0.0216810354305907,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.960865
190,10000000000,0.0147086383139808,1.11505203516869,14.8174613987059,0.0256936262506737,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.121370
191,10000000000,0.499190365012644,0.481175558623297,4.17152383773162,0.171263307860186,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.107220
192,10000000000,11.4522984535333,142.759880448837,14.8202297091019,1.0929731778784,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.267325
193,10000000000,1.76946337736507,7.77477926326848,14.9909165760988,0.0815159746131504,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.394973
194,10000000000,4.45165794962421,0.103946003405924,1.49481443041838,0.0658866247641739,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:02:15.169360
195,10000000000,1.63371642287518,0.292060392381482,0.337851611949548,0.187619475207574,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:02:15.923200
196,10000000000,0.0297721298604511,119.705473272768,11.785542990356,38.9731130268977,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.192071
197,10000000000,1.33399144995752,0.165160159798554,4.15664634689091,2.38729544353846,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.418241
198,10000000000,0.0992268757829451,0.470514733909068,6.83468937645575,8.45979195467987,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.382775
199,10000000000,0.341600600169984,32.103370442246,8.51897323033515,0.219894141094726,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.598062
200,10000000000,0.0121498750154127,8.44095377014266,13.5347980490409,44.357325589655,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.836432
201,10000000000,0.0114063263667397,0.119089876743176,13.2037120618527,3.30714121472382,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.229310
202,10000000000,0.0342466037464919,0.130283899171657,10.6463174455907,0.0451719171840653,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.169327
203,10000000000,0.0266273922721558,0.42321131164693,13.7140222522289,0.474865806796712,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.529979
204,10000000000,0.123495568226866,0.161428313014013,13.6020321449158,0.51746847367717,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.729267
205,10000000000,0.0159941820390394,0.10246651456719,13.7015365697826,0.350784900881604,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.423905
206,10000000000,5.04178769071522,0.157594274585704,0.440386008958241,1.13160741016775,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:02:07.151956
207,10000000000,0.840669028022163,0.199913070911251,14.1872692770502,3.48735653387677,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.485713
208,10000000000,2.20897030240786,37.2346243187377,6.55365109032478,10.9612318534397,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.447977
209,10000000000,1.37555773054663,0.151587713955797,6.25573101094705,0.0529263278777971,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.159487
210,10000000000,9.30321679250881,0.569633711512325,4.03715733756245,0.0448896912066754,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.183917
211,10000000000,3.37793753322008,26.4245316693296,10.2977297168339,0.0147504125704208,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.684900
212,10000000000,9.07635143154996,18.2137205197248,12.0875485004873,0.0414069400736208,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.851671
213,10000000000,5.00257365404914,6.72133990817073,13.6428990073266,0.0136385016313398,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:05.772947
214,10000000000,0.0507504555670526,20.2913521013808,14.9848157457623,0.0981019414772655,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.637995
215,10000000000,3.17949529851296,0.272577532371791,3.4296564886964,0.547398014172661,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.570449
216,10000000000,0.634371151641368,33.6942846763662,14.8558486776246,0.0262018233414155,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.713466
217,10000000000,0.0234000823337206,12.8662298480352,13.2804643082119,0.853749816075256,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.620866
218,10000000000,0.0206917292960897,7.90636758743226,13.3479300189326,0.0437311565544326,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.524466
219,10000000000,0.0454166987389128,3.14787399205021,2.91169667964216,0.172092948802047,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.526837
220,10000000000,0.0192603057951615,103.601502792099,4.27712822940344,50.7201144941487,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.305703
221,10000000000,0.0104618180096528,0.743574548058642,7.21640497995234,0.158640571717354,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.593739
222,10000000000,0.957833964031651,0.274496715383741,8.8861061314374,46.5337793194133,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.565814
223,10000000000,0.764804930205289,70.1426740986533,9.43715487044643,9.22773018242612,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.585075
224,10000000000,7.77205118434584,1.42987580064804,12.4701299014853,0.0673973820367401,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.684144
225,10000000000,0.0586670121303474,58.7908786621426,11.0807833878779,3.00806996189182,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.472994
226,10000000000,0.168294664678589,20.0481464305105,7.61422235340308,3.29930473722892,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.788225
227,10000000000,0.0367590831536834,0.340179923905106,13.5901270630871,0.0762579092598169,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.597407
228,10000000000,0.0537324507113274,0.112635450226348,10.1288567712917,0.83971210889148,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.042670
229,10000000000,10.349335717338,4.50774417026991,9.06517015365709,0.0166991828010762,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.207198
230,10000000000,0.174653871879184,57.6617932462076,9.83771482332827,2.46424904551668,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.551454
231,10000000000,0.236068232963742,119.130999591743,12.458490654086,0.0326272336454394,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.578229
232,10000000000,0.0131587308641996,7.11523114116922,10.2910383111192,4.36573878105368,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.861813
233,10000000000,0.0912262078475685,12.7861097165713,9.82778138779751,0.112354270348318,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.620214
234,10000000000,0.0219260077453282,4.26945729530746,13.6682630371916,0.015835205555893,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:08.016620
235,10000000000,0.60365603535433,0.269972600556678,13.2352966468151,55.4805320360486,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.832589
236,10000000000,0.036534468490581,62.3445579364434,13.9859190441405,0.0117986328028391,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.821849
237,10000000000,14.3959508051016,74.8599629990841,12.1768221799341,7.67266104772815,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.817580
238,10000000000,0.015620112681863,51.2661654757626,0.082222274917052,5.46221391978239,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.114157
239,10000000000,0.0123964358616863,68.3507478709763,11.2710868304258,30.0724491716645,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.330070
240,10000000000,0.0113313305601462,46.5202799320499,12.0956922913704,5.14478445187999,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.851046
241,10000000000,0.776326553256225,0.188901419986907,11.8807483039483,0.038049957805675,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.383024
242,10000000000,3.10793709963907,0.328683243704872,9.71707191729995,0.0205346850774558,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.996364
243,10000000000,13.8953863349249,24.2998999701582,13.7228467514155,2.70002696459556,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.441197
244,10000000000,1.61638727562122,38.5061365941634,14.6435418275617,0.010526316367648,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.647630
245,10000000000,0.634207798426049,0.113283050787521,2.65582897166665,1.00781816717855,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.584907
246,10000000000,0.896571615473026,35.0019031889635,8.28746421161008,1.6271297422193,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.231704
247,10000000000,0.222633525024301,40.5476382770722,6.60679650946608,0.0710662980195612,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.440296
248,10000000000,0.812748095138235,0.35159580984964,13.1778224480071,0.0182378017891467,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.172273
249,10000000000,0.304314952597614,41.2149219984302,11.3398808715359,11.1607176591704,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.450112
250,10000000000,8.58193719942133,13.0931986104248,14.5964616283603,0.0573517386907136,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.585616
251,10000000000,0.425658318986515,99.7790015051125,14.4231574031464,0.0104464941156285,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.581073
252,10000000000,0.228843880381551,7.40422421542268,13.6595482149292,0.0835497001443245,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.674893
253,10000000000,3.67543418300243,0.39761467055203,2.04306531844827,30.5108409376059,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.430113
254,10000000000,0.132994397039049,31.760031474659,11.1756098091636,0.0125665753899326,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.563154
255,10000000000,0.0853849185030201,4.76672104467025,4.14016797733978,1.43603729043797,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.873900
256,10000000000,1.81348206189233,2.10232938450248,3.26199547354624,0.121503812041042,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.744533
257,10000000000,0.0848589497016507,0.140263244045486,7.71421365167633,14.5468872593826,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.134492
258,10000000000,0.0478084906303138,1.04397939496977,5.81602863613556,64.4519779822777,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.284697
259,10000000000,0.011009895044323,0.607673644401708,3.73995154961277,0.0197393800866707,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.092801
260,10000000000,0.141491476769483,0.383461909046698,4.34210847587598,6.54472886245788,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.378590
261,10000000000,0.860058304065431,0.118422393035949,9.63141831589336,0.0464566839524599,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.290085
262,10000000000,9.15881088064396,92.1151757484697,0.519473502341415,2.77926221610045,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:02:05.757020
263,10000000000,0.194359180040484,0.100088945211049,11.7012888927133,0.0105560032549371,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.182086
264,10000000000,0.0932798788612185,2.24793292428597,10.76378029128,0.0495545309837859,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.722938
265,10000000000,0.0447674369551175,96.8225882564046,3.53308785014033,9.04702505110477,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.372292
266,10000000000,0.0159302931854192,121.896475325695,13.1339663344081,34.7064777052795,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.765944
267,10000000000,0.111348925265328,94.0445510492478,13.4236495407775,0.0233793378688618,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.787882
268,10000000000,0.0822823946956164,0.326969183721416,7.09529168550095,0.0154135963839843,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.036385
269,10000000000,0.019815890253886,0.110552412635479,12.1778857778704,0.175822794812334,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.451972
270,10000000000,0.620680326839005,0.370414421350068,10.0511697074256,0.0144956167996819,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.067014
271,10000000000,4.73275186980801,0.115748939451689,13.024162330967,0.0284553745156556,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.893200
272,10000000000,0.0886942838729062,9.20040577176214,6.73006466090478,0.2746519623178,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.515067
273,10000000000,3.6677110156733,0.760138824585482,2.65614330839078,0.0797888696604675,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.404546
274,10000000000,0.0100372133694574,47.4862137803548,8.33178665204352,14.4104851927438,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:07.832260
275,10000000000,0.685625280033199,8.37395113794587,7.79001634234152,0.0609199969261189,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.976488
276,10000000000,0.0196205081772746,4.99720637757997,9.05174429502068,0.280500628351395,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:08.064517
277,10000000000,0.10022043199199,0.52777360164166,12.531694100443,0.0696840778217889,COMPLETE,,"[""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))""]",0,1,00:03:06.774681
