trial_number,value,state,datetime_start,datetime_complete,duration,param_alpha,param_beta,param_gamma,user_attr_num_completed,user_attr_num_failed,user_attr_avg_completed_makespan,user_attr_avg_computation_time,user_attr_failed_tasks_json
38,64.956,COMPLETE,2025-05-21T21:21:12.845983,2025-05-21T21:42:10.915988,1258.070005,2.4222264619270595,0.39738561790562166,4.705380569027698,5,0,73.62,50.35434639081359,"[{""name"": ""simple20_9subtasks(dc2, dnc(1, 2))"", ""status"": ""Failed (Planning/State Error)""}]"
49,50.3,PRUNED,2025-05-21T21:40:31.846245,2025-05-21T21:43:23.300128,171.453883,2.8559775831581944,4.030131819532812,0.245854734628269,,,,,[]
29,80.44800000000001,COMPLETE,2025-05-21T21:13:09.003017,2025-05-21T21:44:07.256254,1858.253237,1.9560085734451635,0.7851720448456803,4.339467110383241,5,0,93.34666666666669,98.86818487353158,"[{""name"": ""complex8_15subtasks(dc1, dnc2, nd1->nd4, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""simple10_6subtasks(dc1, dnc3, nd3)"", ""status"": ""Failed (Planning/State Error)""}]"
52,50.739999999999995,PRUNED,2025-05-21T21:42:11.193477,2025-05-21T21:44:53.117959,161.924482,0.873374383328296,0.34036353697833865,0.5363383923750361,,,,,[]
45,44.204,COMPLETE,2025-05-21T21:34:56.697190,2025-05-21T21:46:32.370114,695.672924,2.7069246797553097,3.932000620829396,0.4187448590303684,5,0,44.204,8.865626609406899,[]
54,49.8,PRUNED,2025-05-21T21:44:07.518506,2025-05-21T21:47:06.628517,179.110011,0.9722403746485634,0.12111970307202713,0.795371563899158,,,,,[]
41,53.5,COMPLETE,2025-05-21T21:30:48.954551,2025-05-21T21:47:46.989531,1018.03498,2.0756839389049815,1.7563952146697561,3.0723161745063323,5,0,60.97500000000001,21.979201119218487,"[{""name"": ""simple1_4subtasks(dc1, nd1)"", ""status"": ""Failed (Planning/State Error)""}]"
48,101.10000000000002,PRUNED,2025-05-21T21:39:27.392100,2025-05-21T21:48:05.330205,517.938105,2.2684050377664216,3.9813815013008558,0.7692941872398864,,,,,[]
50,47.916,COMPLETE,2025-05-21T21:41:23.837960,2025-05-21T21:55:05.584994,821.747034,0.9756111151089086,0.4577782453981383,0.6083181743700059,5,0,47.916,17.076875337632373,[]
56,101.0,PRUNED,2025-05-21T21:46:32.580531,2025-05-21T21:55:11.924914,519.344383,3.6998838798426164,4.177927971962183,1.5885734335685509,,,,,[]
