trial_number,value,state,datetime_start,datetime_complete,duration,param_alpha,param_beta,param_gamma,user_attr_num_completed,user_attr_num_failed,user_attr_avg_completed_makespan,user_attr_avg_computation_time,user_attr_failed_tasks_json
0,45.67399999999999,COMPLETE,2025-05-23T15:37:18.435710,2025-05-23T15:50:25.997186,787.561476,4.580563799118813,1.5644536477798923,1.5436296390389093,5,0,45.67399999999999,7.539170307968743,[]
5,46.52,COMPLETE,2025-05-23T15:37:18.550491,2025-05-23T15:51:51.543664,872.993173,4.044631862857592,4.055131226489729,3.1506174962800357,5,0,55.53333333333333,27.904444352188147,"[{""name"": ""complex1_11subtasks(dc2, dnc2, nd(1, 3, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))"", ""status"": ""Failed (Planning/State Error)""}]"
2,48.12,COMPLETE,2025-05-23T15:37:18.483826,2025-05-23T15:52:02.609206,884.12538,1.8134606272152005,2.8118003181515836,2.4080512471644973,5,0,48.425,25.116676990292035,"[{""name"": ""complex6_14subtasks(dc1, dnc1, dnc2, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}]"
4,56.762,COMPLETE,2025-05-23T15:37:18.529903,2025-05-23T15:55:26.995693,1088.46579,0.6387729387256115,0.5089454847804323,2.8967874561503764,5,0,64.53333333333333,33.01773853639607,"[{""name"": ""cook_egg and fill_pot_with_water and heat_the_bread_using_microwave and wash_apple_and_lettuce and wash_all_fork_and_spoo"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""boil_potato and cook_egg and heat_the_bread_using_microwave and wash_apple_and_lettuce and set_the_table"", ""status"": ""Failed (Planning/State Error)""}]"
7,57.5,COMPLETE,2025-05-23T15:37:18.599766,2025-05-23T15:55:45.620889,1107.021123,2.749001045573374,2.8488068619388796,1.5290960565948966,5,0,63.85,40.10229141660966,"[{""name"": ""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))"", ""status"": ""Failed (Planning/State Error)""}]"
1,58.746,COMPLETE,2025-05-23T15:37:18.439812,2025-05-23T15:56:07.348092,1128.90828,3.433041852602857,0.8264527460554362,1.5129932362448264,5,0,65.4075,29.83400089382194,"[{""name"": ""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))"", ""status"": ""Failed (Planning/State Error)""}]"
3,51.88000000000001,COMPLETE,2025-05-23T15:37:18.505747,2025-05-23T15:56:45.720055,1167.214308,4.3419585659611455,3.3371460478846386,4.593996501318795,5,0,49.699999999999996,59.97959868581965,"[{""name"": ""complex6_14subtasks(dc1, dnc1, dnc2, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}, {""name"": ""complex10_20subtasks(nd7->dc1, dnc1, dnc2, nd1->nd4, nd(2, 3, 5, 6))"", ""status"": ""Failed (Planning/State Error)""}]"
9,66.57199999999999,COMPLETE,2025-05-23T15:37:18.851497,2025-05-23T15:57:41.480239,1222.628742,2.9148533766665583,1.2964636313968958,0.5779464821990717,5,0,74.28999999999999,34.737051538098605,"[{""name"": ""complex3_12subtasks(dc1, dnc2, dnc3, nd(2, 3))"", ""status"": ""Failed (Planning/State Error)""}]"
6,67.614,COMPLETE,2025-05-23T15:37:18.576755,2025-05-23T15:58:05.588638,1247.011883,3.023578899266081,1.5407608403520827,3.554847165823148,5,0,67.614,32.436548224370924,[]
8,72.74600000000001,COMPLETE,2025-05-23T15:37:18.739624,2025-05-23T16:01:29.511256,1450.771632,0.5011994886344177,2.857944934040392,4.737173983708949,5,0,72.74600000000001,47.39650276380125,[]
